position,task_id,system,batch,state,result_available,agent_executed,evaluator_executed,verify_status,run_validity,terminal_status,failure_category,incomplete_stage,incomplete_reason,run_id,attempt_ordinal,source,run_directory,started_at,start_time_source,finished_at,observed_seconds,e2e_seconds,agent_seconds,evaluator_seconds,orchestration_seconds,timeout,timeout_scope,normal_e2e_success,artifact_gate_status,benchmark_status,experiment_id,product_version,node_version,model_id,model_provider,thinking,reasoning_effort,temperature,agent_deadline_seconds,budget_tier,mcp_tool_count,model_proxy_transport,tool_calls,tool_failures,started_only_tool_calls,claim_done_seen,terminal_tool_counts,model_request_limit,model_request_limit_exceeded,model_requests_started,model_requests_completed,model_requests_failed,model_requests_successful_events,stream_requests,non_stream_requests,model_transport_errors,model_http_error_responses,model_provider_error_responses,model_error_type_counts,model_http_status_counts,connection_reused_true,connection_reused_false,connection_reused_unknown,token_input,token_output,token_total,cache_read_tokens,token_reliable,token_note,token_usage_reported_completed,token_usage_missing_completed,preprocess_status,running_status,evaluation_status,last_lifecycle_event,last_lifecycle_at,internal_nonstream_requests,internal_nonstream_requests_completed,internal_nonstream_token_input,internal_nonstream_token_output,internal_nonstream_token_total,internal_nonstream_usage_reported_completed,retained_requests_completed_excluding_internal_nonstream,retained_requests_excluding_internal_nonstream,retained_usage_missing_completed_excluding_internal_nonstream,retained_usage_reported_completed_excluding_internal_nonstream,token_excluding_internal_nonstream_input,token_excluding_internal_nonstream_note,token_excluding_internal_nonstream_output,token_excluding_internal_nonstream_reliable,token_excluding_internal_nonstream_total
2,set-conf-cr-ddl,dsh,toolathlon-dsh-108-stream-fix-v1,complete,True,True,True,pass,valid,completed,none,,,dsh-108-002-set-conf-cr-ddl-a1,1,toolathlon-dsh-108-stream-fix-v1,/home/vagrant/moi-benchmark/astra/results/toolathlon-dsh-108-stream-fix-v1/runs/dsh/set-conf-cr-ddl/dsh-108-002-set-conf-cr-ddl-a1,2026-08-20T03:10:19.406703+00:00,run.json,2026-08-20T03:12:00.906642+00:00,101.499939,101.499939,70.30819874804001,11.217034768080339,19.974705483879646,False,none,True,passed,exploratory_dsh_only,toolathlon-dsh-0.1.0-rc.7-v1,0.1.0-rc.7,22.19.0,deepseek-v4-flash,deepseek,enabled,max,0.0,1800,R1,32,,12,0,0,False,"{""emails-read_email"":5,""emails-check_connection"":1,""emails-get_mailbox_stats"":1,""emails-get_emails"":1,""google_calendar-list_events"":1,""google_calendar-create_event"":1,""google_calendar-get_event"":1,""local-claim_done"":1}",100,False,13,13,4,9,13,0,4,4,0,"{""IncompleteRead"":1,""SSLEOFError"":3}","{""200"":9,""502"":4}",0,0,13,182262,4113,186375,173824,False,partial_or_missing_provider_usage,9,4,done,,pass,artifact_validation.end,2026-08-20T03:12:01.963668+00:00,0,0,,,,0,13,13,4,9,182262,partial_or_missing_retained_provider_usage,4113,False,186375
2,set-conf-cr-ddl,dsh,toolathlon-dsh-108-keepalive-v1,complete,True,True,True,pass,valid,completed,none,,,dsh-108-002-set-conf-cr-ddl-a1,1,toolathlon-dsh-108-keepalive-v1,/home/vagrant/moi-benchmark/astra/results/toolathlon-dsh-108-keepalive-v1/runs/dsh/set-conf-cr-ddl/dsh-108-002-set-conf-cr-ddl-a1,2026-08-20T06:27:11.046085+00:00,run.json,2026-08-20T06:29:07.885354+00:00,116.839269,116.839269,85.86625372292474,11.398404241073877,19.574611036001386,False,none,True,passed,exploratory_dsh_only,toolathlon-dsh-0.1.0-rc.7-v1,0.1.0-rc.7,22.19.0,deepseek-v4-flash,deepseek,enabled,max,0.0,1800,R1,32,,11,0,0,False,"{""emails-read_email"":4,""emails-check_connection"":1,""emails-get_emails"":1,""bash"":1,""emails-get_mailbox_stats"":1,""google_calendar-list_events"":1,""google_calendar-create_event"":1,""google_calendar-get_event"":1}",100,False,11,11,4,7,11,0,4,4,0,"{""IncompleteRead"":2,""SSLEOFError"":2}","{""200"":7,""502"":4}",0,0,11,137438,4795,142233,128000,False,partial_or_missing_provider_usage,7,4,done,,pass,artifact_validation.end,2026-08-20T06:29:08.992920+00:00,0,0,,,,0,11,11,4,7,137438,partial_or_missing_retained_provider_usage,4795,False,142233
2,set-conf-cr-ddl,dsh,toolathlon-dsh-108-node-undici-v1,complete,True,True,True,pass,valid,completed,none,,,dsh-108-002-set-conf-cr-ddl-a1,1,toolathlon-dsh-108-node-undici-v1,/home/vagrant/moi-benchmark/astra/results/toolathlon-dsh-108-node-undici-v1/runs/dsh/set-conf-cr-ddl/dsh-108-002-set-conf-cr-ddl-a1,2026-08-20T15:28:03.021932+00:00,run.json,2026-08-20T15:30:12.694987+00:00,129.673055,129.673055,96.12010374304373,13.478987932903692,20.073963324052585,False,none,True,passed,exploratory_dsh_only,toolathlon-dsh-0.1.0-rc.7-v1,0.1.0-rc.7,22.19.0,deepseek-v4-flash,deepseek,enabled,max,0.0,1800,R1,32,node_fetch_undici,19,0,0,False,"{""emails-read_email"":8,""google_calendar-list_events"":3,""emails-get_email_headers"":2,""emails-check_connection"":1,""emails-get_mailbox_stats"":1,""emails-get_emails"":1,""bash"":1,""google_calendar-create_event"":1,""local-claim_done"":1}",100,False,13,13,2,11,13,0,2,0,0,"{""ECONNRESET"":1,""UND_ERR_SOCKET"":1}","{""200"":11}",9,2,2,243122,7582,250704,229760,False,partial_or_missing_provider_usage,11,2,done,,pass,artifact_validation.end,2026-08-20T15:30:13.864693+00:00,0,0,,,,0,13,13,2,11,243122,partial_or_missing_retained_provider_usage,7582,False,250704
3,course-schedule,dsh,toolathlon-dsh-108,complete,True,True,True,no_pass,valid,crashed,product_error,,,dsh-108-003-course-schedule-a1,1,toolathlon-dsh-108,/home/vagrant/moi-benchmark/astra/results/toolathlon-dsh-108/runs/dsh/course-schedule/dsh-108-003-course-schedule-a1,2026-08-19T02:30:26.351099+00:00,run.json,2026-08-19T02:34:20.313519+00:00,233.96242,233.96242,207.82327003596583,5.987468712031841,20.151681252002334,False,none,False,passed,exploratory_dsh_only,toolathlon-dsh-0.1.0-rc.7-v1,0.1.0-rc.7,22.19.0,deepseek-v4-flash,deepseek,enabled,max,0.0,2700,R2,57,,9,0,0,False,"{""local-python-execute"":2,""filesystem-directory_tree"":1,""memory-read_graph"":1,""filesystem-read_multiple_files"":1,""excel-get_workbook_metadata"":1,""pdf-tools-get_pdf_info"":1,""pdf-tools-read_pdf_pages"":1,""excel-read_data_from_excel"":1}",100,False,13,13,9,4,13,0,9,9,0,"{""IncompleteRead"":6,""SSLEOFError"":3}","{""200"":4,""502"":9}",0,0,13,86908,4552,91460,69504,False,partial_or_missing_provider_usage,4,9,done,,fail,artifact_validation.end,2026-08-19T02:34:21.733228+00:00,0,0,,,,0,13,13,9,4,86908,partial_or_missing_retained_provider_usage,4552,False,91460
3,course-schedule,dsh,toolathlon-dsh-108-proxy-fix-v1,complete,True,True,True,no_pass,valid,crashed,product_error,,,dsh-108-003-course-schedule-a1,1,toolathlon-dsh-108-proxy-fix-v1,/home/vagrant/moi-benchmark/astra/results/toolathlon-dsh-108-proxy-fix-v1/runs/dsh/course-schedule/dsh-108-003-course-schedule-a1,2026-08-19T09:01:11.403575+00:00,run.json,2026-08-19T09:02:05.834005+00:00,54.43043,54.43043,29.045529696973972,5.969336509995628,19.4155637930304,False,none,False,passed,exploratory_dsh_only,toolathlon-dsh-0.1.0-rc.7-v1,0.1.0-rc.7,22.19.0,deepseek-v4-flash,deepseek,enabled,max,0.0,2700,R2,57,,7,0,0,False,"{""filesystem-directory_tree"":1,""memory-read_graph"":1,""filesystem-read_multiple_files"":1,""pdf-tools-get_pdf_info"":1,""excel-get_workbook_metadata"":1,""pdf-tools-read_pdf_pages"":1,""excel-read_data_from_excel"":1}",100,False,6,6,3,3,6,0,3,3,0,"{""IncompleteRead"":1,""SSLEOFError"":1,""downstream_disconnected"":1}","{""200"":3,""502"":3}",0,0,6,50379,693,51072,49408,False,partial_or_missing_provider_usage,3,3,done,,fail,artifact_validation.end,2026-08-19T09:02:06.686974+00:00,0,0,,,,0,6,6,3,3,50379,partial_or_missing_retained_provider_usage,693,False,51072
3,course-schedule,dsh,toolathlon-dsh-108-transport-rst-v2,complete,True,True,True,no_pass,valid,crashed,product_error,,,dsh-108-003-course-schedule-a1,1,toolathlon-dsh-108-transport-rst-v2,/home/vagrant/moi-benchmark/astra/results/toolathlon-dsh-108-transport-rst-v2/runs/dsh/course-schedule/dsh-108-003-course-schedule-a1,2026-08-19T09:33:01.734515+00:00,run.json,2026-08-19T09:34:13.503290+00:00,71.768775,71.768775,45.91893861099379,6.457974337972701,19.391862051033513,False,none,False,passed,exploratory_dsh_only,toolathlon-dsh-0.1.0-rc.7-v1,0.1.0-rc.7,22.19.0,deepseek-v4-flash,deepseek,enabled,max,0.0,2700,R2,57,,7,0,0,False,"{""memory-read_graph"":1,""filesystem-directory_tree"":1,""filesystem-read_multiple_files"":1,""excel-get_workbook_metadata"":1,""pdf-tools-get_pdf_info"":1,""excel-read_data_from_excel"":1,""pdf-tools-read_pdf_pages"":1}",100,False,4,4,1,3,4,0,1,1,0,"{""IncompleteRead"":1}","{""200"":3,""502"":1}",0,0,4,50532,757,51289,49664,False,partial_or_missing_provider_usage,3,1,done,,fail,artifact_validation.end,2026-08-19T09:34:14.543950+00:00,0,0,,,,0,4,4,1,3,50532,partial_or_missing_retained_provider_usage,757,False,51289
3,course-schedule,dsh,toolathlon-dsh-108-stream-fix-v1,complete,True,True,True,no_pass,valid,crashed,product_error,,,dsh-108-003-course-schedule-a1,1,toolathlon-dsh-108-stream-fix-v1,/home/vagrant/moi-benchmark/astra/results/toolathlon-dsh-108-stream-fix-v1/runs/dsh/course-schedule/dsh-108-003-course-schedule-a1,2026-08-20T03:12:23.295714+00:00,run.json,2026-08-20T03:16:25.167164+00:00,241.87145,241.87145,215.5309804920107,5.82287092495244,20.517598583036857,False,none,False,passed,exploratory_dsh_only,toolathlon-dsh-0.1.0-rc.7-v1,0.1.0-rc.7,22.19.0,deepseek-v4-flash,deepseek,enabled,max,0.0,2700,R2,57,,9,0,0,False,"{""memory-read_graph"":1,""filesystem-directory_tree"":1,""filesystem-read_multiple_files"":1,""excel-get_workbook_metadata"":1,""pdf-tools-get_pdf_info"":1,""excel-read_data_from_excel"":1,""pdf-tools-read_pdf_pages"":1,""read"":1,""local-python-execute"":1}",100,False,13,13,8,5,13,0,8,8,0,"{""IncompleteRead"":5,""SSLEOFError"":3}","{""200"":5,""502"":8}",0,0,13,129080,3475,132555,124288,False,partial_or_missing_provider_usage,5,8,done,,fail,artifact_validation.end,2026-08-20T03:16:26.784406+00:00,0,0,,,,0,13,13,8,5,129080,partial_or_missing_retained_provider_usage,3475,False,132555
3,course-schedule,dsh,toolathlon-dsh-108-keepalive-v1,complete,True,True,True,no_pass,valid,crashed,product_error,,,dsh-108-003-course-schedule-a1,1,toolathlon-dsh-108-keepalive-v1,/home/vagrant/moi-benchmark/astra/results/toolathlon-dsh-108-keepalive-v1/runs/dsh/course-schedule/dsh-108-003-course-schedule-a1,2026-08-20T06:29:31.159841+00:00,run.json,2026-08-20T06:35:19.114113+00:00,347.954272,347.954272,320.1648456400726,6.703178203897551,21.086248156029853,False,none,False,passed,exploratory_dsh_only,toolathlon-dsh-0.1.0-rc.7-v1,0.1.0-rc.7,22.19.0,deepseek-v4-flash,deepseek,enabled,max,0.0,2700,R2,57,,14,1,0,False,"{""read"":7,""filesystem-directory_tree"":1,""memory-read_graph"":1,""excel-get_workbook_metadata"":1,""excel-read_data_from_excel"":1,""pdf-tools-get_pdf_info"":1,""pdf-tools-read_pdf_pages"":1,""filesystem-read_file"":1}",100,False,22,22,13,9,22,0,13,13,0,"{""IncompleteRead"":6,""SSLEOFError"":5,""downstream_disconnected"":2}","{""200"":9,""502"":13}",0,0,22,467448,4347,471795,420352,False,partial_or_missing_provider_usage,9,13,done,,fail,artifact_validation.end,2026-08-20T06:35:20.889588+00:00,0,0,,,,0,22,22,13,9,467448,partial_or_missing_retained_provider_usage,4347,False,471795
3,course-schedule,dsh,toolathlon-dsh-108-node-undici-v1,complete,True,True,True,pass,valid,completed,none,,,dsh-108-003-course-schedule-a1,1,toolathlon-dsh-108-node-undici-v1,/home/vagrant/moi-benchmark/astra/results/toolathlon-dsh-108-node-undici-v1/runs/dsh/course-schedule/dsh-108-003-course-schedule-a1,2026-08-20T15:30:35.703227+00:00,run.json,2026-08-20T15:35:44.090202+00:00,308.386975,308.386975,282.1453641640255,5.636292138951831,20.605318697022653,False,none,True,passed,exploratory_dsh_only,toolathlon-dsh-0.1.0-rc.7-v1,0.1.0-rc.7,22.19.0,deepseek-v4-flash,deepseek,enabled,max,0.0,2700,R2,57,node_fetch_undici,16,0,0,False,"{""read"":4,""excel-read_data_from_excel"":4,""local-python-execute"":2,""memory-read_graph"":1,""filesystem-directory_tree"":1,""pdf-tools-get_pdf_info"":1,""excel-get_workbook_metadata"":1,""pdf-tools-read_pdf_pages"":1,""write"":1}",100,False,22,22,14,8,22,0,14,0,0,"{""ECONNRESET"":4,""UND_ERR_SOCKET"":9,""downstream_disconnected"":1}","{""200"":15}",5,10,7,356648,12035,368683,350464,False,partial_or_missing_provider_usage,9,13,done,,pass,artifact_validation.end,2026-08-20T15:35:46.064365+00:00,0,0,,,,0,22,22,13,9,356648,partial_or_missing_retained_provider_usage,12035,False,368683
4,canvas-homework-grader-python,dsh,toolathlon-dsh-108,complete,True,True,True,pass,valid,completed,none,,,dsh-108-004-canvas-homework-grader-python-a1,1,toolathlon-dsh-108,/home/vagrant/moi-benchmark/astra/results/toolathlon-dsh-108/runs/dsh/canvas-homework-grader-python/dsh-108-004-canvas-homework-grader-python-a1,2026-08-19T02:35:27.725957+00:00,run.json,2026-08-19T02:38:41.236503+00:00,193.510546,193.510546,160.75676704297075,13.099404558015522,19.654374399013733,False,none,True,passed,exploratory_dsh_only,toolathlon-dsh-0.1.0-rc.7-v1,0.1.0-rc.7,22.19.0,deepseek-v4-flash,deepseek,enabled,max,0.0,5400,R4,110,,48,2,0,False,"{""emails-read_email"":7,""emails-download_attachment"":6,""terminal-run_command"":6,""canvas-canvas_submit_grade"":6,""emails-search_emails"":4,""emails-get_emails"":3,""filesystem-read_file"":2,""canvas-canvas_get_course_grades"":2,""filesystem-directory_tree"":1,""emails-get_folders"":1,""filesystem-read_multiple_files"":1,""local-python-execute"":1,""canvas-canvas_health_check"":1,""canvas-canvas_list_courses"":1,""canvas-canvas_get_user_profile"":1,""canvas-canvas_list_assignments"":1,""canvas-canvas_get_course"":1,""canvas-canvas_list_account_users"":1,""canvas-canvas_list_account_courses"":1,""canvas-canvas_get_assignment"":1}",100,False,24,24,6,18,24,0,6,6,0,"{""IncompleteRead"":2,""SSLEOFError"":4}","{""200"":18,""502"":6}",0,0,24,712911,9132,722043,666624,False,partial_or_missing_provider_usage,18,6,done,,pass,artifact_validation.end,2026-08-19T02:38:42.436960+00:00,0,0,,,,0,24,24,6,18,712911,partial_or_missing_retained_provider_usage,9132,False,722043
4,canvas-homework-grader-python,dsh,toolathlon-dsh-108-proxy-fix-v1,complete,True,True,True,no_pass,valid,crashed,product_error,,,dsh-108-004-canvas-homework-grader-python-a1,1,toolathlon-dsh-108-proxy-fix-v1,/home/vagrant/moi-benchmark/astra/results/toolathlon-dsh-108-proxy-fix-v1/runs/dsh/canvas-homework-grader-python/dsh-108-004-canvas-homework-grader-python-a1,2026-08-19T09:03:09.730815+00:00,run.json,2026-08-19T09:05:33.966965+00:00,144.23615,144.23615,86.2176884849905,38.17855159600731,19.839909919002196,False,none,False,passed,exploratory_dsh_only,toolathlon-dsh-0.1.0-rc.7-v1,0.1.0-rc.7,22.19.0,deepseek-v4-flash,deepseek,enabled,max,0.0,5400,R4,110,,37,0,0,False,"{""emails-read_email"":14,""emails-search_emails"":7,""emails-download_attachment"":6,""emails-get_emails"":4,""bash"":2,""emails-get_folders"":1,""read"":1,""emails-get_email_headers"":1,""canvas-canvas_health_check"":1}",100,False,17,17,6,11,17,0,6,6,0,"{""IncompleteRead"":1,""SSLEOFError"":3,""downstream_disconnected"":2}","{""200"":11,""502"":6}",0,0,17,340299,4341,344640,318080,False,partial_or_missing_provider_usage,11,6,done,,fail,artifact_validation.end,2026-08-19T09:05:35.065333+00:00,0,0,,,,0,17,17,6,11,340299,partial_or_missing_retained_provider_usage,4341,False,344640
4,canvas-homework-grader-python,dsh,toolathlon-dsh-108-transport-rst-v2,complete,True,True,True,no_pass,valid,crashed,product_error,,,dsh-108-004-canvas-homework-grader-python-a1,1,toolathlon-dsh-108-transport-rst-v2,/home/vagrant/moi-benchmark/astra/results/toolathlon-dsh-108-transport-rst-v2/runs/dsh/canvas-homework-grader-python/dsh-108-004-canvas-homework-grader-python-a1,2026-08-19T09:35:15.552798+00:00,run.json,2026-08-19T09:36:19.290660+00:00,63.737862,63.737862,9.754883304005489,34.35917419102043,19.623804504974082,False,none,False,passed,exploratory_dsh_only,toolathlon-dsh-0.1.0-rc.7-v1,0.1.0-rc.7,22.19.0,deepseek-v4-flash,deepseek,enabled,max,0.0,5400,R4,110,,2,0,0,False,"{""filesystem-directory_tree"":1,""emails-get_folders"":1}",100,False,2,2,1,1,2,0,1,1,0,"{""IncompleteRead"":1}","{""200"":1,""502"":1}",0,0,2,22582,214,22796,18432,False,partial_or_missing_provider_usage,1,1,done,,fail,artifact_validation.end,2026-08-19T09:36:20.185286+00:00,0,0,,,,0,2,2,1,1,22582,partial_or_missing_retained_provider_usage,214,False,22796
4,canvas-homework-grader-python,dsh,toolathlon-dsh-108-stream-fix-v1,complete,True,True,True,pass,valid,completed,none,,,dsh-108-004-canvas-homework-grader-python-a1,1,toolathlon-dsh-108-stream-fix-v1,/home/vagrant/moi-benchmark/astra/results/toolathlon-dsh-108-stream-fix-v1/runs/dsh/canvas-homework-grader-python/dsh-108-004-canvas-homework-grader-python-a1,2026-08-20T03:17:29.307404+00:00,run.json,2026-08-20T03:21:52.823296+00:00,263.515892,263.515892,229.31733459001407,14.166728244978003,20.031829165007935,False,none,True,passed,exploratory_dsh_only,toolathlon-dsh-0.1.0-rc.7-v1,0.1.0-rc.7,22.19.0,deepseek-v4-flash,deepseek,enabled,max,0.0,5400,R4,110,,58,1,0,False,"{""terminal-run_command"":20,""emails-read_email"":7,""emails-download_attachment"":6,""canvas-canvas_submit_grade"":6,""emails-search_emails"":4,""emails-get_emails"":3,""canvas-canvas_get_course_grades"":2,""bash"":1,""emails-get_folders"":1,""filesystem-list_allowed_directories"":1,""filesystem-directory_tree"":1,""filesystem-read_multiple_files"":1,""filesystem-write_file"":1,""canvas-canvas_health_check"":1,""canvas-canvas_list_courses"":1,""canvas-canvas_list_assignments"":1,""canvas-canvas_list_account_users"":1}",100,False,34,34,15,19,34,0,15,15,0,"{""IncompleteRead"":6,""SSLEOFError"":7,""downstream_disconnected"":2}","{""200"":19,""502"":15}",0,0,34,755788,10867,766655,732928,False,partial_or_missing_provider_usage,19,15,done,,pass,artifact_validation.end,2026-08-20T03:21:54.194349+00:00,0,0,,,,0,34,34,15,19,755788,partial_or_missing_retained_provider_usage,10867,False,766655
4,canvas-homework-grader-python,dsh,toolathlon-dsh-108-keepalive-v1,complete,True,True,True,pass,valid,completed,none,,,dsh-108-004-canvas-homework-grader-python-a1,1,toolathlon-dsh-108-keepalive-v1,/home/vagrant/moi-benchmark/astra/results/toolathlon-dsh-108-keepalive-v1/runs/dsh/canvas-homework-grader-python/dsh-108-004-canvas-homework-grader-python-a1,2026-08-20T06:36:25.677362+00:00,run.json,2026-08-20T06:39:38.773745+00:00,193.096383,193.096383,159.14211557304952,13.927533269044943,20.026734157905537,False,none,True,passed,exploratory_dsh_only,toolathlon-dsh-0.1.0-rc.7-v1,0.1.0-rc.7,22.19.0,deepseek-v4-flash,deepseek,enabled,max,0.0,5400,R4,110,,52,0,0,False,"{""emails-read_email"":9,""read"":8,""terminal-run_command"":8,""emails-download_attachment"":6,""canvas-canvas_submit_grade"":6,""emails-get_emails"":3,""emails-search_emails"":3,""filesystem-directory_tree"":2,""emails-get_folders"":1,""emails-get_mailbox_stats"":1,""canvas-canvas_list_courses"":1,""filesystem-list_allowed_directories"":1,""canvas-canvas_list_assignments"":1,""write"":1,""canvas-canvas_get_course_grades"":1}",100,False,24,24,6,18,24,0,6,6,0,"{""IncompleteRead"":3,""SSLEOFError"":3}","{""200"":18,""502"":6}",0,0,24,712119,9834,721953,688512,False,partial_or_missing_provider_usage,18,6,done,,pass,artifact_validation.end,2026-08-20T06:39:40.092618+00:00,0,0,,,,0,24,24,6,18,712119,partial_or_missing_retained_provider_usage,9834,False,721953
4,canvas-homework-grader-python,dsh,toolathlon-dsh-108-node-undici-v1,complete,True,True,True,pass,valid,completed,none,,,dsh-108-004-canvas-homework-grader-python-a1,1,toolathlon-dsh-108-node-undici-v1,/home/vagrant/moi-benchmark/astra/results/toolathlon-dsh-108-node-undici-v1/runs/dsh/canvas-homework-grader-python/dsh-108-004-canvas-homework-grader-python-a1,2026-08-20T15:36:50.228830+00:00,run.json,2026-08-20T15:39:43.909257+00:00,173.680427,173.680427,146.83354719704948,7.0956294919596985,19.751250310990827,False,none,True,passed,exploratory_dsh_only,toolathlon-dsh-0.1.0-rc.7-v1,0.1.0-rc.7,22.19.0,deepseek-v4-flash,deepseek,enabled,max,0.0,5400,R4,110,node_fetch_undici,51,1,0,False,"{""terminal-run_command"":12,""emails-search_emails"":7,""emails-read_email"":7,""emails-download_attachment"":6,""canvas-canvas_submit_grade"":6,""read"":2,""filesystem-directory_tree"":1,""emails-get_folders"":1,""canvas-canvas_health_check"":1,""emails-get_emails"":1,""filesystem-read_multiple_files"":1,""local-python-execute"":1,""canvas-canvas_list_courses"":1,""canvas-canvas_get_dashboard_cards"":1,""canvas-canvas_list_assignments"":1,""canvas-canvas_get_course"":1,""canvas-canvas_get_assignment"":1}",100,False,24,24,7,17,24,0,7,0,0,"{""ECONNRESET"":4,""UND_ERR_SOCKET"":2,""downstream_disconnected"":1}","{""200"":18}",14,4,6,631733,9296,641029,609664,False,partial_or_missing_provider_usage,18,6,done,,pass,artifact_validation.end,2026-08-20T15:39:45.093788+00:00,0,0,,,,0,24,24,6,18,631733,partial_or_missing_retained_provider_usage,9296,False,641029
5,arrange-workspace,dsh,toolathlon-dsh-108,complete,True,True,True,no_pass,valid,completed,completed_but_no_pass,,,dsh-108-005-arrange-workspace-a1,1,toolathlon-dsh-108,/home/vagrant/moi-benchmark/astra/results/toolathlon-dsh-108/runs/dsh/arrange-workspace/dsh-108-005-arrange-workspace-a1,2026-08-19T02:39:07.874489+00:00,run.json,2026-08-19T02:56:32.827253+00:00,1044.952764,1044.952764,1018.1864520579693,6.511260983010288,20.25505095902031,False,none,False,passed,exploratory_dsh_only,toolathlon-dsh-0.1.0-rc.7-v1,0.1.0-rc.7,22.19.0,deepseek-v4-flash,deepseek,enabled,max,0.0,5400,R4,45,,12,0,0,False,"{""excel-get_workbook_metadata"":3,""filesystem-directory_tree"":2,""todo_write"":2,""bash"":2,""filesystem-list_allowed_directories"":1,""excel-read_data_from_excel"":1,""filesystem-get_file_info"":1}",100,False,18,18,9,9,18,0,9,9,0,"{""IncompleteRead"":3,""SSLEOFError"":3,""downstream_disconnected"":3}","{""200"":9,""502"":9}",0,0,18,220507,6616,227123,196352,False,partial_or_missing_provider_usage,9,9,done,,fail,artifact_validation.end,2026-08-19T02:56:34.214503+00:00,0,0,,,,0,18,18,9,9,220507,partial_or_missing_retained_provider_usage,6616,False,227123
5,arrange-workspace,dsh,toolathlon-dsh-108-proxy-fix-v1,complete,True,True,True,no_pass,valid,completed,completed_but_no_pass,,,dsh-108-005-arrange-workspace-a1,1,toolathlon-dsh-108-proxy-fix-v1,/home/vagrant/moi-benchmark/astra/results/toolathlon-dsh-108-proxy-fix-v1/runs/dsh/arrange-workspace/dsh-108-005-arrange-workspace-a1,2026-08-19T09:05:58.556817+00:00,run.json,2026-08-19T09:07:42.385655+00:00,103.828838,103.828838,77.63118213100825,6.440724947024137,19.756930921967623,False,none,False,passed,exploratory_dsh_only,toolathlon-dsh-0.1.0-rc.7-v1,0.1.0-rc.7,22.19.0,deepseek-v4-flash,deepseek,enabled,max,0.0,5400,R4,45,,9,0,0,False,"{""bash"":4,""todo_write"":3,""filesystem-directory_tree"":1,""filesystem-list_allowed_directories"":1}",100,False,9,9,2,7,9,0,2,2,0,"{""SSLEOFError"":1,""downstream_disconnected"":1}","{""200"":7,""502"":2}",0,0,9,147089,8246,155335,135040,False,partial_or_missing_provider_usage,7,2,done,,fail,artifact_validation.end,2026-08-19T09:07:43.589302+00:00,0,0,,,,0,9,9,2,7,147089,partial_or_missing_retained_provider_usage,8246,False,155335
5,arrange-workspace,dsh,toolathlon-dsh-108-transport-rst-v2,complete,True,True,True,no_pass,valid,crashed,product_error,,,dsh-108-005-arrange-workspace-a1,1,toolathlon-dsh-108-transport-rst-v2,/home/vagrant/moi-benchmark/astra/results/toolathlon-dsh-108-transport-rst-v2/runs/dsh/arrange-workspace/dsh-108-005-arrange-workspace-a1,2026-08-19T09:36:43.591947+00:00,run.json,2026-08-19T09:37:35.821575+00:00,52.229628,52.229628,26.929994934005663,5.842244996048976,19.45738806994536,False,none,False,passed,exploratory_dsh_only,toolathlon-dsh-0.1.0-rc.7-v1,0.1.0-rc.7,22.19.0,deepseek-v4-flash,deepseek,enabled,max,0.0,5400,R4,45,,4,0,0,False,"{""bash"":2,""filesystem-directory_tree"":1,""local-python-execute"":1}",100,False,3,3,1,2,3,0,1,1,0,"{""IncompleteRead"":1}","{""200"":2,""502"":1}",0,0,3,31275,3008,34283,25728,False,partial_or_missing_provider_usage,2,1,done,,fail,artifact_validation.end,2026-08-19T09:37:36.994857+00:00,0,0,,,,0,3,3,1,2,31275,partial_or_missing_retained_provider_usage,3008,False,34283
5,arrange-workspace,dsh,toolathlon-dsh-108-stream-fix-v1,complete,True,True,True,no_pass,valid,completed,completed_but_no_pass,,,dsh-108-005-arrange-workspace-a1,1,toolathlon-dsh-108-stream-fix-v1,/home/vagrant/moi-benchmark/astra/results/toolathlon-dsh-108-stream-fix-v1/runs/dsh/arrange-workspace/dsh-108-005-arrange-workspace-a1,2026-08-20T03:22:17.800227+00:00,run.json,2026-08-20T03:24:42.414249+00:00,144.614022,144.614022,118.45069685403723,6.441018966957927,19.722306179004846,False,none,False,passed,exploratory_dsh_only,toolathlon-dsh-0.1.0-rc.7-v1,0.1.0-rc.7,22.19.0,deepseek-v4-flash,deepseek,enabled,max,0.0,5400,R4,45,,7,0,0,False,"{""bash"":4,""filesystem-directory_tree"":1,""filesystem-list_allowed_directories"":1,""local-claim_done"":1}",100,False,13,13,6,7,13,0,6,6,0,"{""IncompleteRead"":3,""SSLEOFError"":2,""downstream_disconnected"":1}","{""200"":7,""502"":6}",0,0,13,144605,7797,152402,139008,False,partial_or_missing_provider_usage,7,6,done,,fail,artifact_validation.end,2026-08-20T03:24:43.620038+00:00,0,0,,,,0,13,13,6,7,144605,partial_or_missing_retained_provider_usage,7797,False,152402
